Messias,br BRA,ZG,Santos,28,1994,28,26,2.393,26.6,2,0,2,2,0,0,2,0,1.6,1.6,0.1,1.7,1,31,4,0.08,0.00,0.08,0.08,0.08,0.06,0.00,0.06,0.06,0.06,Partidas
Bruno Mezenga,br BRA,AT.LT,Santos,34,1988,9,0,168,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,5,7,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Partidas
Carlos Miguel,br BRA,G,Corinthians,24,1998,2,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Fernando Miguel,br BRA,G,Fortaleza,37,1985,6,5,462,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Mikael,br BRA,AT,América (MG),23,1999,5,1,153,1.7,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,7,1,9,0.00,0.00,0.00,0.00,0.00,0.47,0.12,0.60,0.47,0.60,Partidas
Lucas Milla,br BRA,LT,Grêmio,20,2003,8,4,303,3.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,5,15,7,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Partidas
Mina,br BRA,ZG,Goiás,19,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Partidas
Lucas Mineiro,br BRA,LT,Cuiabá,26,1996,16,7,612,6.8,0,0,0,0,0,0,4,0,0.2,0.2,0.4,0.5,5,22,25,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Partidas
Vinicius Mingotti,br BRA,AT,Bahia,23,2000,17,8,659,7.3,2,0,2,2,0,0,2,0,1.9,1.9,0.6,2.5,2,5,25,0.27,0.00,0.27,0.27,0.27,0.26,0.09,0.34,0.26,0.34,Partidas
Miranda,br BRA,ZG,Vasco da Gama,23,2000,7,4,388,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,2,19,2,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Partidas
Moises,br BRA,LT.AT,Fortaleza,26,1996,6,5,367,4.1,3,0,3,3,0,0,1,0,2.5,2.5,0.7,3.2,19,9,46,0.74,0.00,0.74,0.74,0.74,0.61,0.18,0.79,0.61,0.79,Partidas
Rodrigo Moledo,br BRA,ZG,Internacional,35,1987,7,5,478,5.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,6,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidas
Rafael Monteiro,br BRA,LT,Fluminense,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Júnior Moraes,ua UKR,ZG,Corinthians,35,1987,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
João Moreira,pt POR,ZG,São Paulo,18,2004,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidas
Everton Morelli,br BRA,LT,Goiás,25,1997,32,30,2.585,28.7,3,0,3,3,0,0,6,0,1.6,1.6,0.9,2.5,36,94,75,0.10,0.00,0.10,0.10,0.10,0.06,0.03,0.09,0.06,0.09,Partidas
Alfredo Morelos,co COL,AT.LT,Santos,26,1996,3,1,77,0.9,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,1,3,6,0.00,0.00,0.00,0.00,0.00,0.13,0.19,0.31,0.13,0.31,Partidas
Marcelino Moreno,ar ARG,LT,Coritiba,28,1994,31,27,2.306,25.6,2,4,6,2,0,0,6,0,1.9,1.9,4.9,6.8,100,102,188,0.08,0.16,0.23,0.08,0.23,0.07,0.19,0.27,0.07,0.27,Partidas

Gabriel Moscardo,br BRA,LT,Corinthians,17,2005,18,15,1.132,12.6,1,1,2,1,0,0,6,0,0.3,0.3,0.9,1.2,17,28,16,0.08,0.08,0.16,0.08,0.16,0.02,0.07,0.10,0.02,0.10,Partidas
Henry Mosquera,co COL,AT.LT,Bragantino,21,2001,21,10,1.061,11.8,2,2,4,2,0,0,1,0,1.9,1.9,2.6,4.5,71,31,161,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,Partidas
Gustavo Mosquito,br BRA,AT.LT,Corinthians,25,1997,11,1,308,3.4,1,0,1,1,0,0,2,0,0.2,0.2,0.3,0.5,14,5,29,0.29,0.00,0.29,0.29,0.29,0.05,0.10,0.15,0.05,0.15,Partidas
Hugo Moura,br BRA,LT,Ath Paranaense,25,1998,30,15,1.327,14.7,0,0,0,0,0,0,6,0,0.3,0.3,0.2,0.5,11,55,10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Partidas
Lucas Moura,br BRA,AT.LT,São Paulo,30,1992,14,10,867,9.6,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,29,46,63,0.10,0.00,0.10,0.10,0.10,0.11,0.05,0.16,0.11,0.16,Partidas
Neto Moura,br BRA,LT,Cruzeiro,26,1996,13,6,499,5.5,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.9,3,32,17,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17,Partidas
Lucas Mugni,ar ARG,LT.AT,Bahia,31,1992,15,1,361,4.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,7,23,18,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Partidas
Murillo,br BRA,ZG,Corinthians,20,2002,13,13,1.165,12.9,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.8,10,46,2,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Partidas
Andrey Ramos do Nascimento,br BRA,LT,Coritiba,24,1998,26,11,1.124,12.5,1,0,1,1,0,0,5,0,0.6,0.6,1.3,1.9,16,89,16,0.08,0.00,0.08,0.08,0.08,0.05,0.10,0.15,0.05,0.15,Partidas
Bruno Nascimento,br BRA,AT.LT,Cruzeiro,25,1997,35,30,2.820,31.3,8,4,12,6,2,4,4,0,9.4,6.2,4.3,10.6,102,123,270,0.26,0.13,0.38,0.19,0.32,0.30,0.14,0.44,0.20,0.34,Partidas
Matheus Nascimento,br BRA,AT.LT,Botafogo (RJ),18,2004,5,1,98,1.1,1,0,1,1,0,0,2,0,0.8,0.8,0.4,1.2,1,2,4,0.92,0.00,0.92,0.92,0.92,0.77,0.37,1.14,0.77,1.14,Partidas
Nata,br BRA,AT.ZG,Grêmio,21,2001,2,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Natan,br BRA,ZG,Bragantino,21,2001,10,9,836,9.3,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,34,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidas
Natanael,br BRA,ZG,Coritiba,21,2002,33,29,2.506,27.8,0,1,1,0,0,0,8,0,0.7,0.7,1.6,2.3,43,79,120,0.00,0.04,0.04,0.00,0.04,0.03,0.06,0.08,0.03,0.08,Partidas
Nathan,br BRA,ZG,Santos,21,2001,7,7,493,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.6,16,14,24,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Partidas
Nathan,br BRA,LT.AT,Grêmio,26,1996,20,7,683,7.6,1,1,2,1,0,0,3,0,1.1,1.1,1.1,2.3,13,39,40,0.13,0.13,0.26,0.13,0.26,0.15,0.15,0.30,0.15,0.30,Partidas
Rafael Navarro,br BRA,AT,Palmeiras,22,2000,3,1,125,1.4,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,2,6,8,0.72,0.00,0.72,0.72,0.72,0.86,0.06,0.92,0.86,0.92,Partidas
Kaiky Naves,br BRA,ZG.AT,Palmeiras,20,2002,10,5,526,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,2,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidas
Felipe Negrucci,br BRA,LT,São Paulo,18,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Emerson Negueba,br BRA,AT,Cuiabá,22,2000,10,5,484,5.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,9,11,50,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Partidas
Neris,br BRA,ZG,Cruzeiro,30,1992,26,24,2.113,23.5,0,1,1,0,0,0,8,0,0.7,0.7,0.7,1.4,21,89,3,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06,Partidas
Rodrigo Nestor,br BRA,LT.AT,São Paulo,22,2000,25,17,1.451,16.1,1,2,3,1,0,0,5,1,3.2,3.2,4.6,7.8,43,65,101,0.06,0.12,0.19,0.06,0.19,0.20,0.29,0.48,0.20,0.48,Partidas
João Neto,br BRA,LT.ZG,Fluminense,19,2003,3,0,52,0.6,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,2,12,1.73,0.00,1.73,1.73,1.73,0.72,0.00,0.72,0.72,0.72,Partidas
Gabriel Neves,uy URU,LT,São Paulo,25,1997,20,13,967,10.7,1,0,1,1,0,0,6,1,0.1,0.1,0.2,0.3,11,85,24,0.09,0.00,0.09,0.09,0.09,0.01,0.02,0.03,0.01,0.03,Partidas
Newton,br BRA,LT,Botafogo (RJ),22,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.16,0.20,0.36,0.16,0.36,Partidas

Nicolas,br BRA,ZG,América (MG),25,1997,11,8,720,8.0,1,1,2,1,0,0,1,0,0.2,0.2,0.2,0.4,15,18,24,0.12,0.12,0.25,0.12,0.25,0.03,0.02,0.05,0.03,0.05,Partidas
Nikão,br BRA,AT.LT,Cruzeiro,30,1992,22,7,798,8.9,2,3,5,2,0,0,1,0,0.6,0.6,2.4,3.0,11,43,87,0.23,0.34,0.56,0.23,0.56,0.07,0.27,0.34,0.07,0.34,Partidas
Nino,br BRA,ZG,Fluminense,25,1997,26,26,2.155,23.9,2,0,2,2,0,0,5,2,1.2,1.2,0.5,1.7,42,108,5,0.08,0.00,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Partidas
Freddy Noguera,py PAR,AT,Grêmio,19,2004,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Nonato,br BRA,LT,Santos,24,1998,14,7,661,7.3,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,10,24,18,0.14,0.00,0.14,0.14,0.14,0.05,0.03,0.08,0.05,0.08,Partidas
Gabriel Novaes,br BRA,AT,Goiás,23,1999,3,1,95,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,2,4,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40,Partidas
Ruan Oliveira Ferreira,br BRA,LT.AT,Corinthians,22,2000,19,11,883,9.8,2,1,3,2,0,0,3,0,0.5,0.5,1.2,1.7,23,30,44,0.20,0.10,0.31,0.20,0.31,0.05,0.13,0.18,0.05,0.18,Partidas
Lucas Oliveira,br BRA,ZG,Cruzeiro,26,1996,16,15,1.310,14.6,1,0,1,1,0,0,7,2,0.4,0.4,0.2,0.6,11,67,4,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Partidas
Pedro Oliveira,br BRA,AT.LT,Goiás,18,2004,4,2,195,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,2,5,10,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Partidas
Cauly Oliveira Souza,br BRA,LT.AT,Bahia,27,1995,32,30,2.543,28.3,4,7,11,4,0,0,4,0,5.4,5.4,5.8,11.2,112,199,182,0.14,0.25,0.39,0.14,0.39,0.19,0.21,0.40,0.19,0.40,Partidas
Luca Orellano,ar ARG,AT.LT,Vasco da Gama,22,2000,18,6,622,6.9,1,1,2,1,0,0,2,0,1.1,1.1,1.0,2.1,23,35,47,0.14,0.14,0.29,0.14,0.29,0.16,0.14,0.30,0.16,0.30,Partidas
Leo Ortiz,br BRA,ZG,Bragantino,27,1996,20,19,1.603,17.8,2,0,2,2,0,0,3,0,1.9,1.9,0.6,2.5,28,142,2,0.11,0.00,0.11,0.11,0.11,0.11,0.03,0.14,0.11,0.14,Partidas
Otávio,br BRA,LT,Atlético Mineiro,28,1994,27,27,2.307,25.6,0,0,0,0,0,0,8,0,0.4,0.4,0.4,0.8,12,135,12,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidas
João Othavio Basso,br BRA,ZG,Santos,26,1997,14,14,1.150,12.8,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,10,43,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Partidas
Luis Oyama,br BRA,LT,Goiás,26,1997,9,5,561,6.2,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,13,33,18,0.16,0.00,0.16,0.16,0.16,0.06,0.04,0.10,0.06,0.10,Partidas
Pablinho,br BRA,AT,Cuiabá,19,2003,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Pablo,br BRA,AT,Ath Paranaense,30,1992,25,14,1.396,15.5,7,2,9,7,0,0,3,0,6.1,6.1,1.6,7.7,15,36,60,0.45,0.13,0.58,0.45,0.58,0.39,0.10,0.49,0.39,0.49,Partidas
Pablo,br BRA,ZG,Flamengo,31,1991,7,4,421,4.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidas
Bruno Pacheco,br BRA,ZG,Fortaleza,31,1991,31,30,2.669,29.7,2,3,5,2,0,0,5,0,0.9,0.9,1.9,2.8,49,133,98,0.07,0.10,0.17,0.07,0.17,0.03,0.07,0.10,0.03,0.10,Partidas
Helibelton Palacios,co COL,ZG,Cruzeiro,29,1993,10,6,629,7.0,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.3,6,27,34,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Partidas
Julián Palacios,ar ARG,AT.LT,Goiás,23,1999,27,19,1.632,18.1,1,1,2,1,0,0,7,0,1.4,1.4,2.9,4.3,49,98,116,0.06,0.06,0.11,0.06,0.11,0.08,0.16,0.24,0.08,0.24,Partidas
Nino Paraíba,br BRA,ZG,América (MG),37,1986,4,2,197,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.5,4,19,19,0.00,0.00,0.00,0.00,0.00,0.03,0.22,0.24,0.03,0.24,Partidas
Mateus Pasinato,br BRA,G,América (MG),30,1992,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Weslley Patati,br BRA,AT.LT,Santos,19,2003,9,0,136,1.5,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,9,8,20,0.00,0.00,0.00,0.00,0.00,0.54,0.08,0.62,0.54,0.62,Partidas
Alexandre Pato,br BRA,AT.LT,São Paulo,33,1989,9,1,161,1.8,2,0,2,2,0,1,0,0,1.3,0.3,0.3,0.7,2,9,10,1.12,0.00,1.12,1.12,1.12,0.71,0.18,0.89,0.19,0.37,Partidas

Patrick,br BRA,LT.AT,Atlético Mineiro,30,1992,23,2,559,6.2,0,0,0,0,0,0,1,0,0.9,0.9,1.5,2.4,20,22,54,0.00,0.00,0.00,0.00,0.00,0.15,0.24,0.39,0.15,0.39,Partidas
Alan Patrick,br BRA,LT.AT,Internacional,31,1991,34,28,2.452,27.2,4,5,9,3,1,1,6,0,4.4,3.6,5.2,8.8,62,159,130,0.15,0.18,0.33,0.11,0.29,0.16,0.19,0.35,0.13,0.32,Partidas
Luan Patrick,br BRA,ZG,Bragantino,21,2002,14,12,1.113,12.4,0,1,1,0,0,0,3,0,0.6,0.6,1.2,1.7,6,42,1,0.00,0.08,0.08,0.00,0.08,0.05,0.09,0.14,0.05,0.14,Partidas
Patryck,br BRA,ZG,São Paulo,20,2003,6,4,375,4.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,4,16,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidas
Giuliano de Paula,br BRA,LT.AT,Corinthians,32,1990,30,19,1.633,18.1,2,1,3,2,0,0,2,0,1.5,1.5,0.8,2.3,15,97,34,0.11,0.06,0.17,0.11,0.17,0.08,0.04,0.13,0.08,0.13,Partidas
Jair Paula,br BRA,ZG,Santos,17,2005,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Partidas
Paulinho,br BRA,ZG,América (MG),18,2004,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Paulinho,br BRA,AT.LT,Atlético Mineiro,22,2000,36,35,2.991,33.2,20,2,22,20,0,0,3,0,14.9,14.9,2.5,17.3,95,77,234,0.60,0.06,0.66,0.60,0.66,0.45,0.07,0.52,0.45,0.52,Partidas
Paulinho,br BRA,LT,Vasco da Gama,26,1997,20,19,1.634,18.2,1,2,3,1,0,0,7,1,0.6,0.6,1.7,2.3,47,124,55,0.06,0.11,0.17,0.06,0.17,0.03,0.09,0.12,0.03,0.12,Partidas
Paulinho,br BRA,ZG,Vasco da Gama,17,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Partidas
Paulinho,br BRA,LT.AT,Corinthians,34,1988,4,1,148,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,5,5,0.00,0.00,0.00,0.00,0.00,0.13,0.20,0.33,0.13,0.33,Partidas
Caio Paulista,br BRA,ZG,São Paulo,24,1998,28,23,2.078,23.1,1,2,3,1,0,0,4,0,2.0,2.0,1.9,3.9,112,121,166,0.04,0.09,0.13,0.04,0.13,0.09,0.08,0.17,0.09,0.17,Partidas
Wellington Paulista,br BRA,AT,América (MG),38,1984,10,0,227,2.5,1,0,1,1,0,1,1,0,1.9,1.0,0.1,1.0,2,5,5,0.40,0.00,0.40,0.40,0.40,0.77,0.02,0.79,0.39,0.41,Partidas
João Paulo,br BRA,G,Santos,27,1995,36,36,3.211,35.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Marcos Paulo,br BRA,AT.LT,São Paulo,21,2001,15,6,528,5.9,2,1,3,2,0,0,2,0,0.8,0.8,1.5,2.3,13,25,58,0.34,0.17,0.51,0.34,0.51,0.13,0.26,0.39,0.13,0.39,Partidas
Cristian Pavón,ar ARG,AT.LT,Atlético Mineiro,27,1996,33,21,1.934,21.5,3,8,11,2,1,1,7,0,4.1,3.3,3.9,7.2,85,62,220,0.14,0.37,0.51,0.09,0.47,0.19,0.18,0.37,0.15,0.34,Partidas
Dimitri Payet,fr FRA,LT.AT,Vasco da Gama,35,1987,17,7,800,8.9,2,1,3,2,0,0,0,0,0.7,0.7,2.4,3.1,27,42,57,0.23,0.11,0.34,0.23,0.34,0.07,0.27,0.34,0.07,0.34,Partidas
Pedrinho,br BRA,AT.LT,América (MG),23,1999,8,4,411,4.6,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.2,29,20,29,0.00,0.00,0.00,0.00,0.00,0.16,0.09,0.25,0.16,0.25,Partidas
Pedrinho,br BRA,ZG.LT,Ath Paranaense,20,2002,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,10,16,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidas
Pedrinho,br BRA,LT.AT,Atlético Mineiro,24,1998,15,6,629,7.0,0,2,2,0,0,0,2,0,0.3,0.3,1.4,1.7,15,70,34,0.00,0.29,0.29,0.00,0.29,0.04,0.20,0.24,0.04,0.24,Partidas
Pedrinho,br BRA,AT,Flamengo,19,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Pedro,br BRA,AT,Flamengo,25,1997,34,26,2.151,23.9,13,0,13,9,4,4,1,0,11.1,7.9,0.9,8.9,16,49,108,0.54,0.00,0.54,0.38,0.38,0.46,0.04,0.50,0.33,0.37,Partidas
João Pedro,br BRA,AT,Cruzeiro,19,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
João Pedro,it ITA,AT,Grêmio,30,1992,14,10,616,6.8,0,1,1,0,0,0,1,0,1.0,1.0,0.3,1.3,8,6,36,0.00,0.15,0.15,0.00,0.15,0.15,0.05,0.19,0.15,0.19,Partidas
João Pedro,br BRA,ZG,Grêmio,26,1996,29,23,2.076,23.1,3,1,4,3,0,0,1,0,0.7,0.7,1.2,1.9,60,113,68,0.13,0.04,0.17,0.13,0.17,0.03,0.05,0.08,0.03,0.08,Partidas

João Pedro Pepê,br BRA,LT,Grêmio,25,1998,18,16,1.398,15.5,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.6,20,87,39,0.06,0.06,0.13,0.06,0.13,0.07,0.04,0.10,0.07,0.10,Partidas
Jean Pedroso,br BRA,ZG,Coritiba,19,2004,7,6,584,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,18,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidas
Matheus Peixoto,br BRA,AT,Goiás,27,1995,13,12,879,9.8,2,1,3,1,1,1,2,0,2.2,1.4,1.6,3.0,4,11,28,0.20,0.10,0.31,0.10,0.20,0.23,0.16,0.39,0.15,0.31,Partidas
Léo Pelé,br BRA,ZG,Vasco da Gama,26,1996,34,30,2.719,30.2,0,0,0,0,0,0,6,0,0.3,0.3,0.3,0.6,55,129,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidas
Carlos de Pena,uy URU,LT.AT,Internacional,30,1992,27,16,1.425,15.8,2,0,2,2,0,0,6,1,1.4,1.4,0.9,2.3,23,83,55,0.13,0.00,0.13,0.13,0.13,0.09,0.06,0.14,0.09,0.14,Partidas
Léo Pereira,br BRA,ZG,Flamengo,27,1996,32,32,2.645,29.4,3,1,4,3,0,0,6,0,1.8,1.8,0.4,2.2,43,177,16,0.10,0.03,0.14,0.10,0.14,0.06,0.01,0.07,0.06,0.07,Partidas
Matheus Pereira,pt POR,AT.LT,Cruzeiro,26,1996,15,12,1.022,11.4,1,1,2,1,0,0,1,0,1.9,1.9,2.8,4.7,17,60,74,0.09,0.09,0.18,0.09,0.18,0.17,0.24,0.42,0.17,0.42,Partidas
Bruno Peres,br BRA,ZG.LT,Ath Paranaense,32,1990,5,1,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,0,3,3,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.16,0.01,0.16,Partidas
Lucas Perri,br BRA,G,Botafogo (RJ),25,1997,38,38,3.375,37.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lucas Piazon,br BRA,AT,Botafogo (RJ),29,1994,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Yago Pikachu,br BRA,AT.LT,Fortaleza,30,1992,37,16,1.751,19.5,7,1,8,7,0,1,5,0,5.5,4.7,2.8,7.5,40,62,170,0.36,0.05,0.41,0.36,0.41,0.28,0.14,0.43,0.24,0.39,Partidas
Rodrigo Pinho,br BRA,AT,Coritiba,31,1991,10,5,385,4.3,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,4,4,11,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.25,0.21,0.25,Partidas
Joaquín Piquerez,uy URU,ZG,Palmeiras,24,1998,29,29,2.526,28.1,3,5,8,2,1,1,5,0,2.0,1.3,3.7,4.9,55,128,163,0.11,0.18,0.29,0.07,0.25,0.07,0.13,0.20,0.04,0.18,Partidas
Gabriel Pirani,br BRA,LT.AT,Fluminense,20,2002,9,6,396,4.4,1,0,1,1,0,0,1,0,1.6,1.6,0.0,1.6,13,6,25,0.23,0.00,0.23,0.23,0.23,0.37,0.00,0.37,0.37,0.37,Partidas
Rafael Pires,br BRA,G,São Paulo,33,1989,33,33,2.970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lucas Piton,br BRA,ZG,Vasco da Gama,22,2000,37,37,3.283,36.5,0,4,4,0,0,0,5,0,1.0,1.0,4.9,6.0,88,147,220,0.00,0.11,0.11,0.00,0.11,0.03,0.14,0.16,0.03,0.16,Partidas
Isidro Pitta,py PAR,AT,Cuiabá,23,1999,29,7,823,9.1,5,1,6,4,1,1,0,0,3.5,2.7,0.4,3.1,23,21,77,0.55,0.11,0.66,0.44,0.55,0.38,0.04,0.42,0.30,0.34,Partidas
Tomas Pochettino,ar ARG,LT.AT,Fortaleza,26,1996,35,26,1.991,22.1,2,3,5,2,0,0,2,0,2.9,2.9,3.9,6.9,55,107,130,0.09,0.14,0.23,0.09,0.23,0.13,0.18,0.31,0.13,0.31,Partidas
Luan Polli,br BRA,G,Coritiba,29,1993,5,4,385,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
Wesley Pombo,br BRA,LT,Coritiba,20,2002,1,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Partidas
Mateo Ponte,uy URU,ZG,Botafogo (RJ),19,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
